,Cust_ID,Event_CreatT,Event_ExpireT,Stat_ID,Status,t
2415,CUST12,2023-05-18 22:30:00,2023-05-18 22:37:00,BSG_247,unsuccessful reservation,0 days 00:07:00
2416,CUST11,2023-05-18 13:17:06,2023-05-18 13:31:06,BSG_60,successful,0 days 00:14:00
2417,CUST3,2023-05-18 23:31:28,2023-05-19 00:04:28,BSG_315,unsuccessful reservation,0 days 00:33:00
2418,CUST11,2023-05-18 01:36:23,2023-05-18 02:01:23,BSG_322,successful,0 days 00:25:00
2419,CUST13,2023-05-18 05:59:41,2023-05-18 06:09:41,BSG_159,successful,0 days 00:10:00
2420,CUST2,2023-05-18 20:17:38,2023-05-18 20:45:38,BSG_86,unsuccessful reservation,0 days 00:28:00
2421,CUST10,2023-05-18 15:08:42,2023-05-18 15:52:42,BSG_56,unsuccessful reservation,0 days 00:44:00
2422,CUST15,2023-05-18 19:13:38,2023-05-18 19:46:38,BSG_314,unsuccessful reservation,0 days 00:33:00
2423,CUST6,2023-05-18 05:28:48,2023-05-18 05:36:48,BSG_104,successful,0 days 00:08:00
2424,CUST13,2023-05-18 15:29:31,2023-05-18 16:04:31,BSG_173,unsuccessful reservation,0 days 00:35:00
2425,CUST14,2023-05-18 01:56:15,2023-05-18 02:32:15,BSG_17,unsuccessful reservation,0 days 00:36:00
2426,CUST12,2023-05-18 17:25:39,2023-05-18 18:01:39,BSG_244,unsuccessful reservation,0 days 00:36:00
2427,CUST5,2023-05-18 07:03:52,2023-05-18 07:21:52,BSG_22,unsuccessful reservation,0 days 00:18:00
2428,CUST1,2023-05-18 00:52:35,2023-05-18 01:05:35,BSG_217,unsuccessful reservation,0 days 00:13:00
2429,CUST14,2023-05-18 21:48:48,2023-05-18 22:23:48,BSG_250,unsuccessful reservation,0 days 00:35:00
2430,CUST9,2023-05-18 13:52:03,2023-05-18 14:35:03,BSG_23,successful,0 days 00:43:00
2431,CUST6,2023-05-18 13:54:03,2023-05-18 14:33:03,BSG_183,unsuccessful reservation,0 days 00:39:00
2432,CUST13,2023-05-18 02:39:23,2023-05-18 03:07:23,BSG_183,unsuccessful reservation,0 days 00:28:00
2433,CUST11,2023-05-18 18:49:59,2023-05-18 19:33:59,BSG_109,unsuccessful reservation,0 days 00:44:00
2434,CUST15,2023-05-18 01:29:52,2023-05-18 01:48:52,BSG_234,unsuccessful reservation,0 days 00:19:00
2435,CUST2,2023-05-18 01:18:18,2023-05-18 01:52:18,BSG_43,successful,0 days 00:34:00
2436,CUST11,2023-05-18 07:54:52,2023-05-18 08:23:52,BSG_66,successful,0 days 00:29:00
2437,CUST4,2023-05-18 09:11:23,2023-05-18 09:27:23,BSG_287,unsuccessful reservation,0 days 00:16:00
2438,CUST15,2023-05-18 21:26:58,2023-05-18 22:10:58,BSG_152,unsuccessful reservation,0 days 00:44:00
2439,CUST14,2023-05-18 20:18:56,2023-05-18 20:58:56,BSG_70,successful,0 days 00:40:00
2440,CUST9,2023-05-18 17:34:22,2023-05-18 18:06:22,BSG_290,successful,0 days 00:32:00
2441,CUST14,2023-05-18 22:22:21,2023-05-18 22:55:21,BSG_163,unsuccessful reservation,0 days 00:33:00
2442,CUST9,2023-05-18 01:33:13,2023-05-18 02:00:13,BSG_190,successful,0 days 00:27:00
2443,CUST1,2023-05-18 15:07:37,2023-05-18 15:49:37,BSG_207,successful,0 days 00:42:00
2444,CUST5,2023-05-18 17:21:12,2023-05-18 17:46:12,BSG_207,unsuccessful reservation,0 days 00:25:00
2445,CUST13,2023-05-18 10:08:23,2023-05-18 10:26:23,BSG_23,successful,0 days 00:18:00
2446,CUST2,2023-05-18 18:41:47,2023-05-18 19:19:47,BSG_206,successful,0 days 00:38:00
2447,CUST13,2023-05-18 13:11:41,2023-05-18 13:42:41,BSG_52,unsuccessful reservation,0 days 00:31:00
2448,CUST11,2023-05-18 10:51:50,2023-05-18 11:32:50,BSG_326,unsuccessful reservation,0 days 00:41:00
2449,CUST6,2023-05-18 04:36:44,2023-05-18 05:09:44,BSG_225,successful,0 days 00:33:00
2450,CUST5,2023-05-18 19:12:17,2023-05-18 19:28:17,BSG_119,unsuccessful reservation,0 days 00:16:00
2451,CUST15,2023-05-18 13:37:59,2023-05-18 13:50:59,BSG_171,successful,0 days 00:13:00
2452,CUST8,2023-05-18 00:00:34,2023-05-18 00:08:34,BSG_319,successful,0 days 00:08:00
2453,CUST4,2023-05-18 19:17:36,2023-05-18 19:54:36,BSG_177,successful,0 days 00:37:00
2454,CUST11,2023-05-18 18:18:40,2023-05-18 18:24:40,BSG_20,successful,0 days 00:06:00
2455,CUST13,2023-05-18 10:20:38,2023-05-18 10:35:38,BSG_212,unsuccessful reservation,0 days 00:15:00
2456,CUST10,2023-05-18 16:53:17,2023-05-18 17:14:17,BSG_251,unsuccessful reservation,0 days 00:21:00
2457,CUST6,2023-05-18 22:18:09,2023-05-18 22:47:09,BSG_115,successful,0 days 00:29:00
2458,CUST16,2023-05-18 15:08:29,2023-05-18 15:42:29,BSG_147,successful,0 days 00:34:00
2459,CUST11,2023-05-18 09:12:35,2023-05-18 09:35:35,BSG_164,unsuccessful reservation,0 days 00:23:00
2460,CUST2,2023-05-18 06:39:33,2023-05-18 07:13:33,BSG_193,unsuccessful reservation,0 days 00:34:00
2461,CUST11,2023-05-18 07:15:45,2023-05-18 07:24:45,BSG_156,unsuccessful reservation,0 days 00:09:00
2462,CUST6,2023-05-18 01:40:39,2023-05-18 02:16:39,BSG_14,unsuccessful reservation,0 days 00:36:00
2463,CUST9,2023-05-18 20:40:22,2023-05-18 21:19:22,BSG_43,unsuccessful reservation,0 days 00:39:00
2464,CUST15,2023-05-18 15:51:36,2023-05-18 16:19:36,BSG_177,unsuccessful reservation,0 days 00:28:00
2465,CUST3,2023-05-18 21:11:44,2023-05-18 21:54:44,BSG_337,successful,0 days 00:43:00
2466,CUST7,2023-05-18 14:04:27,2023-05-18 14:45:27,BSG_284,unsuccessful reservation,0 days 00:41:00
2467,CUST3,2023-05-18 19:17:02,2023-05-18 19:35:02,BSG_39,unsuccessful reservation,0 days 00:18:00
2468,CUST13,2023-05-18 16:33:16,2023-05-18 17:14:16,BSG_125,unsuccessful reservation,0 days 00:41:00
2469,CUST14,2023-05-18 18:11:37,2023-05-18 18:52:37,BSG_62,successful,0 days 00:41:00
2470,CUST6,2023-05-18 21:06:48,2023-05-18 21:34:48,BSG_281,successful,0 days 00:28:00
2471,CUST12,2023-05-18 05:14:12,2023-05-18 05:52:12,BSG_22,unsuccessful reservation,0 days 00:38:00
2472,CUST10,2023-05-18 20:29:58,2023-05-18 21:10:58,BSG_260,successful,0 days 00:41:00
2473,CUST12,2023-05-18 20:50:16,2023-05-18 21:13:16,BSG_111,successful,0 days 00:23:00
2474,CUST15,2023-05-18 08:02:15,2023-05-18 08:45:15,BSG_8,successful,0 days 00:43:00
2475,CUST15,2023-05-18 04:42:46,2023-05-18 05:26:46,BSG_332,unsuccessful reservation,0 days 00:44:00
2476,CUST8,2023-05-18 11:21:18,2023-05-18 11:56:18,BSG_183,successful,0 days 00:35:00
2477,CUST1,2023-05-18 21:29:40,2023-05-18 21:43:40,BSG_341,unsuccessful reservation,0 days 00:14:00
2478,CUST13,2023-05-18 02:36:10,2023-05-18 02:57:10,BSG_196,successful,0 days 00:21:00
2479,CUST11,2023-05-18 00:00:36,2023-05-18 00:11:36,BSG_86,unsuccessful reservation,0 days 00:11:00
2480,CUST16,2023-05-18 08:45:44,2023-05-18 09:09:44,BSG_345,unsuccessful reservation,0 days 00:24:00
2481,CUST9,2023-05-18 18:00:21,2023-05-18 18:40:21,BSG_212,unsuccessful reservation,0 days 00:40:00
2482,CUST1,2023-05-18 01:24:46,2023-05-18 02:04:46,BSG_270,successful,0 days 00:40:00
2483,CUST3,2023-05-18 15:26:37,2023-05-18 15:47:37,BSG_252,unsuccessful reservation,0 days 00:21:00
2484,CUST2,2023-05-18 13:32:13,2023-05-18 13:38:13,BSG_272,unsuccessful reservation,0 days 00:06:00
2485,CUST14,2023-05-18 22:16:00,2023-05-18 22:32:00,BSG_81,successful,0 days 00:16:00
2486,CUST12,2023-05-18 23:03:46,2023-05-18 23:28:46,BSG_311,successful,0 days 00:25:00
2487,CUST4,2023-05-18 20:18:23,2023-05-18 20:29:23,BSG_171,unsuccessful reservation,0 days 00:11:00
2488,CUST3,2023-05-18 18:02:33,2023-05-18 18:19:33,BSG_52,successful,0 days 00:17:00
2489,CUST16,2023-05-18 09:36:56,2023-05-18 10:16:56,BSG_114,unsuccessful reservation,0 days 00:40:00
2490,CUST5,2023-05-18 09:40:19,2023-05-18 10:00:19,BSG_251,unsuccessful reservation,0 days 00:20:00
2491,CUST1,2023-05-18 17:50:50,2023-05-18 18:32:50,BSG_307,unsuccessful reservation,0 days 00:42:00
2492,CUST14,2023-05-18 11:12:26,2023-05-18 11:38:26,BSG_327,successful,0 days 00:26:00
2493,CUST15,2023-05-18 12:13:01,2023-05-18 12:24:01,BSG_160,successful,0 days 00:11:00
2494,CUST6,2023-05-18 08:14:02,2023-05-18 08:21:02,BSG_221,unsuccessful reservation,0 days 00:07:00
2495,CUST14,2023-05-18 23:22:42,2023-05-18 23:30:42,BSG_74,unsuccessful reservation,0 days 00:08:00
2496,CUST2,2023-05-18 22:59:07,2023-05-18 23:37:07,BSG_43,successful,0 days 00:38:00
2497,CUST15,2023-05-18 01:11:02,2023-05-18 01:19:02,BSG_89,successful,0 days 00:08:00
2498,CUST10,2023-05-18 12:26:18,2023-05-18 12:47:18,BSG_119,unsuccessful reservation,0 days 00:21:00
2499,CUST13,2023-05-18 22:52:40,2023-05-18 23:13:40,BSG_36,unsuccessful reservation,0 days 00:21:00
2500,CUST13,2023-05-18 21:01:56,2023-05-18 21:38:56,BSG_112,unsuccessful reservation,0 days 00:37:00
2501,CUST14,2023-05-18 02:01:48,2023-05-18 02:36:48,BSG_327,unsuccessful reservation,0 days 00:35:00
2502,CUST9,2023-05-18 05:09:35,2023-05-18 05:21:35,BSG_260,successful,0 days 00:12:00
2503,CUST9,2023-05-18 10:39:41,2023-05-18 10:54:41,BSG_170,unsuccessful reservation,0 days 00:15:00
2504,CUST2,2023-05-18 15:41:53,2023-05-18 16:06:53,BSG_220,successful,0 days 00:25:00
2505,CUST14,2023-05-18 14:05:15,2023-05-18 14:19:15,BSG_10,successful,0 days 00:14:00
2506,CUST10,2023-05-18 03:05:47,2023-05-18 03:20:47,BSG_168,successful,0 days 00:15:00
2507,CUST15,2023-05-18 11:34:56,2023-05-18 11:48:56,BSG_340,unsuccessful reservation,0 days 00:14:00
2508,CUST12,2023-05-18 09:06:40,2023-05-18 09:30:40,BSG_316,unsuccessful reservation,0 days 00:24:00
2509,CUST1,2023-05-18 05:23:20,2023-05-18 05:54:20,BSG_220,unsuccessful reservation,0 days 00:31:00
2510,CUST16,2023-05-18 23:29:15,2023-05-18 23:35:15,BSG_155,unsuccessful reservation,0 days 00:06:00
2511,CUST14,2023-05-18 04:28:18,2023-05-18 05:00:18,BSG_253,unsuccessful reservation,0 days 00:32:00
2512,CUST9,2023-05-18 14:54:40,2023-05-18 15:27:40,BSG_138,unsuccessful reservation,0 days 00:33:00
2513,CUST5,2023-05-18 06:31:41,2023-05-18 06:47:41,BSG_163,unsuccessful reservation,0 days 00:16:00
2514,CUST8,2023-05-18 11:05:53,2023-05-18 11:19:53,BSG_41,successful,0 days 00:14:00
2515,CUST12,2023-05-18 04:43:19,2023-05-18 05:13:19,BSG_180,unsuccessful reservation,0 days 00:30:00
2516,CUST3,2023-05-18 14:06:26,2023-05-18 14:34:26,BSG_232,unsuccessful reservation,0 days 00:28:00
2517,CUST1,2023-05-18 19:19:21,2023-05-18 19:51:21,BSG_91,unsuccessful reservation,0 days 00:32:00
2518,CUST1,2023-05-18 20:19:15,2023-05-18 20:42:15,BSG_230,unsuccessful reservation,0 days 00:23:00
2519,CUST8,2023-05-18 20:04:55,2023-05-18 20:44:55,BSG_41,unsuccessful reservation,0 days 00:40:00
2520,CUST4,2023-05-18 04:50:52,2023-05-18 05:33:52,BSG_32,unsuccessful reservation,0 days 00:43:00
2521,CUST11,2023-05-18 16:04:02,2023-05-18 16:14:02,BSG_174,successful,0 days 00:10:00
2522,CUST10,2023-05-18 06:07:01,2023-05-18 06:29:01,BSG_257,unsuccessful reservation,0 days 00:22:00
2523,CUST11,2023-05-18 16:56:48,2023-05-18 17:35:48,BSG_117,unsuccessful reservation,0 days 00:39:00
2524,CUST9,2023-05-18 12:23:09,2023-05-18 12:29:09,BSG_349,successful,0 days 00:06:00
2525,CUST13,2023-05-18 00:18:26,2023-05-18 00:56:26,BSG_153,successful,0 days 00:38:00
2526,CUST4,2023-05-18 08:54:45,2023-05-18 09:32:45,BSG_52,unsuccessful reservation,0 days 00:38:00
2527,CUST14,2023-05-18 18:48:14,2023-05-18 19:17:14,BSG_160,unsuccessful reservation,0 days 00:29:00
2528,CUST7,2023-05-18 16:00:51,2023-05-18 16:26:51,BSG_195,unsuccessful reservation,0 days 00:26:00
2529,CUST15,2023-05-18 15:48:37,2023-05-18 16:28:37,BSG_289,unsuccessful reservation,0 days 00:40:00
2530,CUST14,2023-05-18 14:02:00,2023-05-18 14:15:00,BSG_291,unsuccessful reservation,0 days 00:13:00
2531,CUST10,2023-05-18 14:00:57,2023-05-18 14:23:57,BSG_80,successful,0 days 00:23:00
2532,CUST5,2023-05-18 23:36:38,2023-05-18 23:41:38,BSG_220,unsuccessful reservation,0 days 00:05:00
2533,CUST11,2023-05-18 10:28:32,2023-05-18 11:01:32,BSG_140,unsuccessful reservation,0 days 00:33:00
2534,CUST11,2023-05-18 20:27:13,2023-05-18 20:54:13,BSG_166,successful,0 days 00:27:00
2535,CUST12,2023-05-18 09:17:40,2023-05-18 09:31:40,BSG_212,successful,0 days 00:14:00
2536,CUST6,2023-05-18 19:46:35,2023-05-18 20:10:35,BSG_231,unsuccessful reservation,0 days 00:24:00
2537,CUST14,2023-05-18 20:29:02,2023-05-18 20:55:02,BSG_24,unsuccessful reservation,0 days 00:26:00
2538,CUST14,2023-05-18 15:31:44,2023-05-18 15:37:44,BSG_218,unsuccessful reservation,0 days 00:06:00
2539,CUST16,2023-05-18 06:27:56,2023-05-18 06:37:56,BSG_303,successful,0 days 00:10:00
2540,CUST13,2023-05-18 10:12:15,2023-05-18 10:31:15,BSG_246,unsuccessful reservation,0 days 00:19:00
2541,CUST14,2023-05-18 05:27:10,2023-05-18 06:05:10,BSG_111,unsuccessful reservation,0 days 00:38:00
2542,CUST11,2023-05-18 06:57:35,2023-05-18 07:14:35,BSG_113,successful,0 days 00:17:00
2543,CUST7,2023-05-18 08:39:41,2023-05-18 09:23:41,BSG_271,unsuccessful reservation,0 days 00:44:00
2544,CUST15,2023-05-18 09:02:21,2023-05-18 09:30:21,BSG_26,successful,0 days 00:28:00
2545,CUST15,2023-05-18 19:05:28,2023-05-18 19:27:28,BSG_34,unsuccessful reservation,0 days 00:22:00
2546,CUST13,2023-05-18 11:56:58,2023-05-18 12:03:58,BSG_30,successful,0 days 00:07:00
2547,CUST7,2023-05-18 06:33:08,2023-05-18 06:44:08,BSG_172,unsuccessful reservation,0 days 00:11:00
2548,CUST3,2023-05-18 00:48:07,2023-05-18 01:03:07,BSG_36,successful,0 days 00:15:00
2549,CUST1,2023-05-18 18:19:51,2023-05-18 18:40:51,BSG_69,unsuccessful reservation,0 days 00:21:00
2550,CUST5,2023-05-18 15:44:34,2023-05-18 16:10:34,BSG_88,unsuccessful reservation,0 days 00:26:00
2551,CUST5,2023-05-18 05:52:31,2023-05-18 06:21:31,BSG_16,successful,0 days 00:29:00
2552,CUST1,2023-05-18 13:59:16,2023-05-18 14:19:16,BSG_11,unsuccessful reservation,0 days 00:20:00
2553,CUST4,2023-05-18 20:13:39,2023-05-18 20:34:39,BSG_334,successful,0 days 00:21:00
2554,CUST12,2023-05-18 17:48:07,2023-05-18 18:28:07,BSG_177,unsuccessful reservation,0 days 00:40:00
2555,CUST12,2023-05-18 20:22:30,2023-05-18 20:51:30,BSG_197,unsuccessful reservation,0 days 00:29:00
2556,CUST6,2023-05-18 05:47:02,2023-05-18 06:00:02,BSG_160,unsuccessful reservation,0 days 00:13:00
2557,CUST5,2023-05-18 13:44:52,2023-05-18 13:58:52,BSG_295,successful,0 days 00:14:00
2558,CUST6,2023-05-18 05:02:06,2023-05-18 05:12:06,BSG_284,successful,0 days 00:10:00
2559,CUST12,2023-05-18 20:05:27,2023-05-18 20:30:27,BSG_74,unsuccessful reservation,0 days 00:25:00
2560,CUST1,2023-05-18 12:39:21,2023-05-18 12:58:21,BSG_143,successful,0 days 00:19:00
2561,CUST15,2023-05-18 22:41:11,2023-05-18 23:15:11,BSG_97,unsuccessful reservation,0 days 00:34:00
2562,CUST11,2023-05-18 20:39:51,2023-05-18 21:04:51,BSG_78,successful,0 days 00:25:00
2563,CUST6,2023-05-18 07:45:13,2023-05-18 07:55:13,BSG_16,unsuccessful reservation,0 days 00:10:00
2564,CUST7,2023-05-18 20:43:56,2023-05-18 21:01:56,BSG_201,unsuccessful reservation,0 days 00:18:00
2565,CUST1,2023-05-18 22:17:55,2023-05-18 22:23:55,BSG_228,unsuccessful reservation,0 days 00:06:00
2566,CUST6,2023-05-18 10:35:23,2023-05-18 11:16:23,BSG_325,successful,0 days 00:41:00
2567,CUST7,2023-05-18 04:51:20,2023-05-18 05:04:20,BSG_337,unsuccessful reservation,0 days 00:13:00
2568,CUST1,2023-05-18 08:17:31,2023-05-18 08:28:31,BSG_326,successful,0 days 00:11:00
2569,CUST9,2023-05-18 22:05:19,2023-05-18 22:23:19,BSG_344,unsuccessful reservation,0 days 00:18:00
2570,CUST5,2023-05-18 22:54:35,2023-05-18 23:04:35,BSG_287,unsuccessful reservation,0 days 00:10:00
2571,CUST4,2023-05-18 00:04:37,2023-05-18 00:44:37,BSG_330,successful,0 days 00:40:00
2572,CUST5,2023-05-18 13:29:07,2023-05-18 14:12:07,BSG_162,unsuccessful reservation,0 days 00:43:00
2573,CUST10,2023-05-18 01:10:50,2023-05-18 01:19:50,BSG_268,unsuccessful reservation,0 days 00:09:00
2574,CUST16,2023-05-18 12:51:47,2023-05-18 13:20:47,BSG_26,successful,0 days 00:29:00
2575,CUST16,2023-05-18 18:39:09,2023-05-18 18:46:09,BSG_83,successful,0 days 00:07:00
2576,CUST11,2023-05-18 18:01:07,2023-05-18 18:17:07,BSG_339,unsuccessful reservation,0 days 00:16:00
2577,CUST5,2023-05-18 20:08:19,2023-05-18 20:36:19,BSG_264,successful,0 days 00:28:00
2578,CUST3,2023-05-18 02:44:14,2023-05-18 03:01:14,BSG_112,successful,0 days 00:17:00
2579,CUST12,2023-05-18 16:46:59,2023-05-18 17:28:59,BSG_152,unsuccessful reservation,0 days 00:42:00
2580,CUST10,2023-05-18 13:28:15,2023-05-18 14:11:15,BSG_217,successful,0 days 00:43:00
2581,CUST13,2023-05-18 12:28:19,2023-05-18 12:41:19,BSG_310,successful,0 days 00:13:00
2582,CUST8,2023-05-18 13:50:25,2023-05-18 14:01:25,BSG_225,unsuccessful reservation,0 days 00:11:00
2583,CUST10,2023-05-18 18:31:39,2023-05-18 18:40:39,BSG_17,successful,0 days 00:09:00
2584,CUST15,2023-05-18 07:54:15,2023-05-18 08:01:15,BSG_159,successful,0 days 00:07:00
2585,CUST12,2023-05-18 18:10:16,2023-05-18 18:31:16,BSG_41,successful,0 days 00:21:00
2586,CUST9,2023-05-18 13:25:15,2023-05-18 14:09:15,BSG_233,successful,0 days 00:44:00
2587,CUST16,2023-05-18 12:30:15,2023-05-18 12:40:15,BSG_215,successful,0 days 00:10:00
2588,CUST9,2023-05-18 12:47:43,2023-05-18 12:53:43,BSG_108,unsuccessful reservation,0 days 00:06:00
2589,CUST3,2023-05-18 07:41:25,2023-05-18 07:58:25,BSG_39,successful,0 days 00:17:00
2590,CUST1,2023-05-18 07:21:26,2023-05-18 08:02:26,BSG_310,successful,0 days 00:41:00
2591,CUST14,2023-05-18 04:54:44,2023-05-18 05:01:44,BSG_277,successful,0 days 00:07:00
2592,CUST1,2023-05-18 21:19:38,2023-05-18 21:42:38,BSG_126,unsuccessful reservation,0 days 00:23:00
2593,CUST13,2023-05-18 15:19:23,2023-05-18 15:34:23,BSG_253,unsuccessful reservation,0 days 00:15:00
2594,CUST16,2023-05-18 14:22:38,2023-05-18 14:59:38,BSG_288,successful,0 days 00:37:00
2595,CUST8,2023-05-18 00:20:24,2023-05-18 00:27:24,BSG_296,unsuccessful reservation,0 days 00:07:00
2596,CUST14,2023-05-18 02:52:20,2023-05-18 03:16:20,BSG_111,successful,0 days 00:24:00
2597,CUST6,2023-05-18 02:12:12,2023-05-18 02:32:12,BSG_268,successful,0 days 00:20:00
2598,CUST1,2023-05-18 16:40:43,2023-05-18 16:46:43,BSG_295,successful,0 days 00:06:00
2599,CUST12,2023-05-18 16:37:04,2023-05-18 16:48:04,BSG_99,successful,0 days 00:11:00
2600,CUST1,2023-05-18 02:53:17,2023-05-18 03:35:17,BSG_192,successful,0 days 00:42:00
2601,CUST4,2023-05-18 01:23:07,2023-05-18 01:28:07,BSG_61,unsuccessful reservation,0 days 00:05:00
2602,CUST10,2023-05-18 19:59:44,2023-05-18 20:39:44,BSG_196,successful,0 days 00:40:00
2603,CUST8,2023-05-18 17:16:28,2023-05-18 17:37:28,BSG_42,unsuccessful reservation,0 days 00:21:00
2604,CUST15,2023-05-18 16:13:48,2023-05-18 16:39:48,BSG_273,unsuccessful reservation,0 days 00:26:00
2605,CUST12,2023-05-18 13:59:14,2023-05-18 14:07:14,BSG_148,successful,0 days 00:08:00
2606,CUST4,2023-05-18 20:23:50,2023-05-18 20:39:50,BSG_130,unsuccessful reservation,0 days 00:16:00
2607,CUST4,2023-05-18 19:40:53,2023-05-18 20:21:53,BSG_284,unsuccessful reservation,0 days 00:41:00
2608,CUST12,2023-05-18 05:52:09,2023-05-18 06:12:09,BSG_210,unsuccessful reservation,0 days 00:20:00
2609,CUST16,2023-05-18 19:08:49,2023-05-18 19:47:49,BSG_224,successful,0 days 00:39:00
2610,CUST3,2023-05-18 12:48:28,2023-05-18 13:19:28,BSG_287,unsuccessful reservation,0 days 00:31:00
2611,CUST6,2023-05-18 03:40:56,2023-05-18 03:58:56,BSG_72,successful,0 days 00:18:00
2612,CUST5,2023-05-18 00:04:57,2023-05-18 00:48:57,BSG_318,unsuccessful reservation,0 days 00:44:00
2613,CUST3,2023-05-18 06:54:16,2023-05-18 07:29:16,BSG_165,successful,0 days 00:35:00
2614,CUST3,2023-05-18 13:21:03,2023-05-18 13:42:03,BSG_68,unsuccessful reservation,0 days 00:21:00
2615,CUST15,2023-05-18 09:56:49,2023-05-18 10:31:49,BSG_99,unsuccessful reservation,0 days 00:35:00
2616,CUST9,2023-05-18 18:00:18,2023-05-18 18:09:18,BSG_131,unsuccessful reservation,0 days 00:09:00
2617,CUST5,2023-05-18 21:35:41,2023-05-18 22:08:41,BSG_35,unsuccessful reservation,0 days 00:33:00
2618,CUST12,2023-05-18 12:12:13,2023-05-18 12:32:13,BSG_182,successful,0 days 00:20:00
2619,CUST11,2023-05-18 15:28:01,2023-05-18 15:39:01,BSG_91,unsuccessful reservation,0 days 00:11:00
2620,CUST2,2023-05-18 02:14:19,2023-05-18 02:41:19,BSG_270,successful,0 days 00:27:00
2621,CUST14,2023-05-18 19:20:54,2023-05-18 19:34:54,BSG_345,unsuccessful reservation,0 days 00:14:00
2622,CUST7,2023-05-18 21:05:03,2023-05-18 21:18:03,BSG_65,unsuccessful reservation,0 days 00:13:00
2623,CUST15,2023-05-18 09:51:40,2023-05-18 10:32:40,BSG_134,successful,0 days 00:41:00
2624,CUST3,2023-05-18 04:25:22,2023-05-18 04:56:22,BSG_178,unsuccessful reservation,0 days 00:31:00
2625,CUST8,2023-05-18 15:03:40,2023-05-18 15:17:40,BSG_332,successful,0 days 00:14:00
2626,CUST5,2023-05-18 17:16:34,2023-05-18 17:42:34,BSG_42,unsuccessful reservation,0 days 00:26:00
2627,CUST2,2023-05-18 22:17:09,2023-05-18 22:47:09,BSG_41,successful,0 days 00:30:00
2628,CUST13,2023-05-18 17:36:02,2023-05-18 18:13:02,BSG_258,unsuccessful reservation,0 days 00:37:00
2629,CUST1,2023-05-18 02:47:07,2023-05-18 03:08:07,BSG_96,successful,0 days 00:21:00
2630,CUST15,2023-05-18 01:37:20,2023-05-18 01:51:20,BSG_19,unsuccessful reservation,0 days 00:14:00
2631,CUST15,2023-05-18 05:49:49,2023-05-18 06:12:49,BSG_128,unsuccessful reservation,0 days 00:23:00
2632,CUST3,2023-05-18 12:17:39,2023-05-18 12:52:39,BSG_75,unsuccessful reservation,0 days 00:35:00
2633,CUST4,2023-05-18 20:54:14,2023-05-18 21:30:14,BSG_11,unsuccessful reservation,0 days 00:36:00
2634,CUST3,2023-05-18 01:37:18,2023-05-18 02:01:18,BSG_119,unsuccessful reservation,0 days 00:24:00
2635,CUST8,2023-05-18 16:40:41,2023-05-18 17:20:41,BSG_302,successful,0 days 00:40:00
2636,CUST2,2023-05-18 03:18:36,2023-05-18 03:38:36,BSG_167,successful,0 days 00:20:00
2637,CUST1,2023-05-18 09:04:46,2023-05-18 09:09:46,BSG_117,unsuccessful reservation,0 days 00:05:00
2638,CUST9,2023-05-18 06:14:28,2023-05-18 06:27:28,BSG_120,unsuccessful reservation,0 days 00:13:00
2639,CUST2,2023-05-18 18:05:22,2023-05-18 18:40:22,BSG_185,successful,0 days 00:35:00
2640,CUST11,2023-05-18 05:42:09,2023-05-18 06:01:09,BSG_70,successful,0 days 00:19:00
2641,CUST4,2023-05-18 20:46:12,2023-05-18 21:08:12,BSG_56,successful,0 days 00:22:00
2642,CUST16,2023-05-18 13:43:08,2023-05-18 14:22:08,BSG_264,successful,0 days 00:39:00
2643,CUST11,2023-05-18 15:36:51,2023-05-18 15:56:51,BSG_286,successful,0 days 00:20:00
2644,CUST4,2023-05-18 07:02:19,2023-05-18 07:18:19,BSG_20,unsuccessful reservation,0 days 00:16:00
2645,CUST8,2023-05-18 08:22:20,2023-05-18 08:50:20,BSG_277,unsuccessful reservation,0 days 00:28:00
2646,CUST6,2023-05-18 11:30:38,2023-05-18 11:53:38,BSG_180,successful,0 days 00:23:00
2647,CUST12,2023-05-18 07:13:16,2023-05-18 07:19:16,BSG_173,successful,0 days 00:06:00
2648,CUST7,2023-05-18 16:38:27,2023-05-18 17:04:27,BSG_312,successful,0 days 00:26:00
2649,CUST3,2023-05-18 11:53:31,2023-05-18 12:34:31,BSG_134,successful,0 days 00:41:00
2650,CUST9,2023-05-18 01:16:24,2023-05-18 01:57:24,BSG_63,successful,0 days 00:41:00
2651,CUST2,2023-05-18 02:10:34,2023-05-18 02:31:34,BSG_204,unsuccessful reservation,0 days 00:21:00
2652,CUST4,2023-05-18 14:26:57,2023-05-18 14:34:57,BSG_119,unsuccessful reservation,0 days 00:08:00
2653,CUST12,2023-05-18 19:29:43,2023-05-18 19:41:43,BSG_238,unsuccessful reservation,0 days 00:12:00
2654,CUST1,2023-05-18 19:14:53,2023-05-18 19:57:53,BSG_96,unsuccessful reservation,0 days 00:43:00
2655,CUST14,2023-05-18 12:49:45,2023-05-18 13:17:45,BSG_100,successful,0 days 00:28:00
2656,CUST2,2023-05-18 10:00:02,2023-05-18 10:42:02,BSG_319,successful,0 days 00:42:00
2657,CUST2,2023-05-18 23:37:00,2023-05-19 00:11:00,BSG_66,unsuccessful reservation,0 days 00:34:00
2658,CUST12,2023-05-18 13:44:08,2023-05-18 14:26:08,BSG_280,unsuccessful reservation,0 days 00:42:00
2659,CUST16,2023-05-18 22:14:06,2023-05-18 22:19:06,BSG_151,unsuccessful reservation,0 days 00:05:00
