,Cust_ID,Event_CreatT,Event_ExpireT,Stat_ID,Status,t
2374,CUST20,2021-05-15 09:04:17,2021-05-15 09:09:17,BSG_CUST20,successful,0 days 00:05:00
2375,CUST22,2021-05-16 19:20:47,2021-05-16 19:54:47,BSG_CUST22,successful,0 days 00:34:00
2376,CUST20,2021-05-15 01:16:26,2021-05-15 01:23:26,BSG_CUST20,unsuccessful reservation,0 days 00:07:00
2377,CUST19,2021-05-17 07:33:31,2021-05-17 08:04:31,BSG_CUST19,successful,0 days 00:31:00
2378,CUST23,2021-05-17 22:47:12,2021-05-17 23:18:12,BSG_CUST23,unsuccessful reservation,0 days 00:31:00
2379,CUST21,2021-05-15 16:41:16,2021-05-15 17:00:16,BSG_CUST21,unsuccessful reservation,0 days 00:19:00
2380,CUST21,2021-05-17 20:47:00,2021-05-17 21:16:00,BSG_CUST21,unsuccessful reservation,0 days 00:29:00
2381,CUST21,2021-05-16 02:16:06,2021-05-16 02:46:06,BSG_CUST21,unsuccessful reservation,0 days 00:30:00
2382,CUST16,2021-05-17 17:27:47,2021-05-17 17:46:47,BSG_CUST16,unsuccessful reservation,0 days 00:19:00
2383,CUST29,2021-05-17 21:30:18,2021-05-17 21:59:18,BSG_CUST29,unsuccessful reservation,0 days 00:29:00
2384,CUST30,2021-05-16 09:52:20,2021-05-16 10:19:20,BSG_CUST30,unsuccessful reservation,0 days 00:27:00
2385,CUST24,2021-05-18 05:01:13,2021-05-18 05:33:13,BSG_CUST24,unsuccessful reservation,0 days 00:32:00
2386,CUST24,2021-05-17 18:16:31,2021-05-17 18:23:31,BSG_CUST24,successful,0 days 00:07:00
2387,CUST25,2021-05-17 23:59:41,2021-05-18 00:25:41,BSG_CUST25,successful,0 days 00:26:00
2388,CUST16,2021-05-18 23:06:35,2021-05-18 23:20:35,BSG_CUST16,successful,0 days 00:14:00
2389,CUST20,2021-05-16 11:08:48,2021-05-16 11:31:48,BSG_CUST20,successful,0 days 00:23:00
2390,CUST26,2021-05-16 01:33:57,2021-05-16 02:09:57,BSG_CUST26,successful,0 days 00:36:00
2391,CUST31,2021-05-15 05:57:50,2021-05-15 06:23:50,BSG_CUST31,successful,0 days 00:26:00
2392,CUST31,2021-05-16 15:11:47,2021-05-16 15:38:47,BSG_CUST31,successful,0 days 00:27:00
2393,CUST25,2021-05-17 03:02:07,2021-05-17 03:13:07,BSG_CUST25,unsuccessful reservation,0 days 00:11:00
2394,CUST17,2021-05-17 09:34:42,2021-05-17 09:49:42,BSG_CUST17,unsuccessful reservation,0 days 00:15:00
2395,CUST21,2021-05-18 11:35:04,2021-05-18 11:41:04,BSG_CUST21,unsuccessful reservation,0 days 00:06:00
2396,CUST22,2021-05-17 21:59:59,2021-05-17 22:28:59,BSG_CUST22,unsuccessful reservation,0 days 00:29:00
2397,CUST31,2021-05-18 02:43:28,2021-05-18 03:02:28,BSG_CUST31,unsuccessful reservation,0 days 00:19:00
2398,CUST33,2021-05-15 01:22:31,2021-05-15 01:51:31,BSG_CUST33,unsuccessful reservation,0 days 00:29:00
2399,CUST27,2021-05-18 05:52:38,2021-05-18 06:00:38,BSG_CUST27,successful,0 days 00:08:00
2400,CUST21,2021-05-15 00:52:44,2021-05-15 01:29:44,BSG_CUST21,unsuccessful reservation,0 days 00:37:00
2401,CUST25,2021-05-18 21:45:32,2021-05-18 21:53:32,BSG_CUST25,unsuccessful reservation,0 days 00:08:00
2402,CUST31,2021-05-16 03:21:43,2021-05-16 04:00:43,BSG_CUST31,unsuccessful reservation,0 days 00:39:00
2403,CUST19,2021-05-17 12:17:13,2021-05-17 12:26:13,BSG_CUST19,successful,0 days 00:09:00
2404,CUST25,2021-05-15 10:22:17,2021-05-15 10:27:17,BSG_CUST25,unsuccessful reservation,0 days 00:05:00
2405,CUST29,2021-05-15 01:48:20,2021-05-15 02:13:20,BSG_CUST29,unsuccessful reservation,0 days 00:25:00
2406,CUST20,2021-05-16 22:32:53,2021-05-16 23:10:53,BSG_CUST20,successful,0 days 00:38:00
2407,CUST31,2021-05-16 02:26:54,2021-05-16 02:44:54,BSG_CUST31,unsuccessful reservation,0 days 00:18:00
2408,CUST17,2021-05-15 22:13:50,2021-05-15 22:29:50,BSG_CUST17,successful,0 days 00:16:00
2409,CUST24,2021-05-18 19:39:25,2021-05-18 19:56:25,BSG_CUST24,successful,0 days 00:17:00
2410,CUST28,2021-05-15 00:57:47,2021-05-15 01:03:47,BSG_CUST28,unsuccessful reservation,0 days 00:06:00
2411,CUST17,2021-05-17 11:00:43,2021-05-17 11:14:43,BSG_CUST17,successful,0 days 00:14:00
2412,CUST25,2021-05-16 02:01:12,2021-05-16 02:21:12,BSG_CUST25,unsuccessful reservation,0 days 00:20:00
2413,CUST28,2021-05-16 21:29:48,2021-05-16 21:56:48,BSG_CUST28,unsuccessful reservation,0 days 00:27:00
2414,CUST30,2021-05-16 10:02:58,2021-05-16 10:36:58,BSG_CUST30,unsuccessful reservation,0 days 00:34:00
2415,CUST23,2021-05-16 02:37:02,2021-05-16 02:58:02,BSG_CUST23,unsuccessful reservation,0 days 00:21:00
2416,CUST26,2021-05-18 22:19:35,2021-05-18 22:36:35,BSG_CUST26,unsuccessful reservation,0 days 00:17:00
2417,CUST25,2021-05-15 03:10:56,2021-05-15 03:24:56,BSG_CUST25,unsuccessful reservation,0 days 00:14:00
2418,CUST20,2021-05-17 15:46:15,2021-05-17 16:20:15,BSG_CUST20,successful,0 days 00:34:00
2419,CUST24,2021-05-15 20:09:22,2021-05-15 20:34:22,BSG_CUST24,unsuccessful reservation,0 days 00:25:00
2420,CUST17,2021-05-15 22:57:46,2021-05-15 23:30:46,BSG_CUST17,successful,0 days 00:33:00
2421,CUST21,2021-05-17 10:51:11,2021-05-17 11:18:11,BSG_CUST21,successful,0 days 00:27:00
2422,CUST26,2021-05-17 10:08:18,2021-05-17 10:26:18,BSG_CUST26,successful,0 days 00:18:00
2423,CUST23,2021-05-16 00:41:37,2021-05-16 00:48:37,BSG_CUST23,successful,0 days 00:07:00
2424,CUST29,2021-05-17 06:11:23,2021-05-17 06:37:23,BSG_CUST29,successful,0 days 00:26:00
2425,CUST33,2021-05-16 13:29:44,2021-05-16 13:50:44,BSG_CUST33,unsuccessful reservation,0 days 00:21:00
2426,CUST23,2021-05-16 09:00:30,2021-05-16 09:34:30,BSG_CUST23,successful,0 days 00:34:00
2427,CUST28,2021-05-16 18:48:08,2021-05-16 19:20:08,BSG_CUST28,successful,0 days 00:32:00
2428,CUST25,2021-05-18 11:16:16,2021-05-18 11:29:16,BSG_CUST25,unsuccessful reservation,0 days 00:13:00
2429,CUST25,2021-05-17 13:19:21,2021-05-17 13:54:21,BSG_CUST25,successful,0 days 00:35:00
2430,CUST33,2021-05-15 10:23:14,2021-05-15 11:00:14,BSG_CUST33,unsuccessful reservation,0 days 00:37:00
2431,CUST18,2021-05-17 15:39:29,2021-05-17 16:08:29,BSG_CUST18,unsuccessful reservation,0 days 00:29:00
2432,CUST21,2021-05-18 03:22:31,2021-05-18 03:36:31,BSG_CUST21,unsuccessful reservation,0 days 00:14:00
2433,CUST17,2021-05-18 22:16:38,2021-05-18 22:43:38,BSG_CUST17,successful,0 days 00:27:00
2434,CUST26,2021-05-18 09:06:48,2021-05-18 09:19:48,BSG_CUST26,successful,0 days 00:13:00
2435,CUST34,2021-05-16 22:46:56,2021-05-16 23:17:56,BSG_CUST34,successful,0 days 00:31:00
2436,CUST21,2021-05-16 14:02:22,2021-05-16 14:30:22,BSG_CUST21,successful,0 days 00:28:00
2437,CUST25,2021-05-17 02:07:51,2021-05-17 02:42:51,BSG_CUST25,successful,0 days 00:35:00
2438,CUST22,2021-05-17 22:07:57,2021-05-17 22:17:57,BSG_CUST22,successful,0 days 00:10:00
2439,CUST26,2021-05-15 20:29:16,2021-05-15 20:47:16,BSG_CUST26,unsuccessful reservation,0 days 00:18:00
2440,CUST21,2021-05-18 14:50:58,2021-05-18 15:16:58,BSG_CUST21,unsuccessful reservation,0 days 00:26:00
2441,CUST28,2021-05-17 06:25:07,2021-05-17 07:01:07,BSG_CUST28,successful,0 days 00:36:00
2442,CUST29,2021-05-17 09:52:46,2021-05-17 10:14:46,BSG_CUST29,unsuccessful reservation,0 days 00:22:00
2443,CUST16,2021-05-18 09:00:04,2021-05-18 09:21:04,BSG_CUST16,successful,0 days 00:21:00
2444,CUST25,2021-05-18 06:07:31,2021-05-18 06:18:31,BSG_CUST25,successful,0 days 00:11:00
2445,CUST19,2021-05-17 10:03:20,2021-05-17 10:22:20,BSG_CUST19,successful,0 days 00:19:00
2446,CUST17,2021-05-18 08:50:37,2021-05-18 08:55:37,BSG_CUST17,successful,0 days 00:05:00
2447,CUST18,2021-05-15 07:11:23,2021-05-15 07:19:23,BSG_CUST18,unsuccessful reservation,0 days 00:08:00
2448,CUST20,2021-05-18 13:55:32,2021-05-18 14:18:32,BSG_CUST20,unsuccessful reservation,0 days 00:23:00
2449,CUST29,2021-05-18 23:18:17,2021-05-18 23:43:17,BSG_CUST29,unsuccessful reservation,0 days 00:25:00
2450,CUST17,2021-05-15 16:17:04,2021-05-15 16:50:04,BSG_CUST17,unsuccessful reservation,0 days 00:33:00
2451,CUST30,2021-05-18 02:34:23,2021-05-18 03:07:23,BSG_CUST30,unsuccessful reservation,0 days 00:33:00
2452,CUST18,2021-05-17 07:44:09,2021-05-17 08:11:09,BSG_CUST18,successful,0 days 00:27:00
2453,CUST28,2021-05-16 03:13:48,2021-05-16 03:32:48,BSG_CUST28,unsuccessful reservation,0 days 00:19:00
2454,CUST16,2021-05-17 15:15:13,2021-05-17 15:47:13,BSG_CUST16,unsuccessful reservation,0 days 00:32:00
2455,CUST27,2021-05-15 18:56:46,2021-05-15 19:26:46,BSG_CUST27,unsuccessful reservation,0 days 00:30:00
2456,CUST33,2021-05-15 19:19:49,2021-05-15 19:42:49,BSG_CUST33,unsuccessful reservation,0 days 00:23:00
2457,CUST31,2021-05-16 04:03:43,2021-05-16 04:41:43,BSG_CUST31,successful,0 days 00:38:00
2458,CUST19,2021-05-16 09:33:55,2021-05-16 09:52:55,BSG_CUST19,unsuccessful reservation,0 days 00:19:00
2459,CUST30,2021-05-18 15:03:32,2021-05-18 15:31:32,BSG_CUST30,unsuccessful reservation,0 days 00:28:00
2460,CUST32,2021-05-18 19:31:32,2021-05-18 19:42:32,BSG_CUST32,successful,0 days 00:11:00
2461,CUST24,2021-05-16 02:43:12,2021-05-16 02:56:12,BSG_CUST24,unsuccessful reservation,0 days 00:13:00
2462,CUST34,2021-05-18 12:36:46,2021-05-18 12:54:46,BSG_CUST34,successful,0 days 00:18:00
2463,CUST30,2021-05-15 01:31:10,2021-05-15 01:45:10,BSG_CUST30,unsuccessful reservation,0 days 00:14:00
2464,CUST16,2021-05-18 02:56:48,2021-05-18 03:14:48,BSG_CUST16,successful,0 days 00:18:00
2465,CUST34,2021-05-15 18:59:04,2021-05-15 19:21:04,BSG_CUST34,successful,0 days 00:22:00
2466,CUST31,2021-05-15 04:23:28,2021-05-15 04:38:28,BSG_CUST31,unsuccessful reservation,0 days 00:15:00
2467,CUST32,2021-05-18 01:21:50,2021-05-18 01:43:50,BSG_CUST32,successful,0 days 00:22:00
2468,CUST24,2021-05-17 14:25:27,2021-05-17 14:48:27,BSG_CUST24,unsuccessful reservation,0 days 00:23:00
2469,CUST27,2021-05-18 18:59:35,2021-05-18 19:25:35,BSG_CUST27,successful,0 days 00:26:00
2470,CUST23,2021-05-15 01:39:57,2021-05-15 01:59:57,BSG_CUST23,unsuccessful reservation,0 days 00:20:00
2471,CUST22,2021-05-15 11:05:52,2021-05-15 11:41:52,BSG_CUST22,unsuccessful reservation,0 days 00:36:00
2472,CUST24,2021-05-18 12:29:49,2021-05-18 12:43:49,BSG_CUST24,unsuccessful reservation,0 days 00:14:00
2473,CUST27,2021-05-16 11:42:15,2021-05-16 12:16:15,BSG_CUST27,successful,0 days 00:34:00
2474,CUST21,2021-05-17 18:38:03,2021-05-17 19:07:03,BSG_CUST21,unsuccessful reservation,0 days 00:29:00
2475,CUST22,2021-05-15 01:15:50,2021-05-15 01:54:50,BSG_CUST22,successful,0 days 00:39:00
2476,CUST34,2021-05-16 13:09:10,2021-05-16 13:27:10,BSG_CUST34,successful,0 days 00:18:00
2477,CUST26,2021-05-16 16:55:18,2021-05-16 17:05:18,BSG_CUST26,successful,0 days 00:10:00
2478,CUST24,2021-05-15 18:14:40,2021-05-15 18:25:40,BSG_CUST24,successful,0 days 00:11:00
2479,CUST25,2021-05-16 11:30:52,2021-05-16 11:53:52,BSG_CUST25,successful,0 days 00:23:00
2480,CUST32,2021-05-16 23:29:59,2021-05-16 23:49:59,BSG_CUST32,unsuccessful reservation,0 days 00:20:00
2481,CUST28,2021-05-15 00:47:46,2021-05-15 01:20:46,BSG_CUST28,unsuccessful reservation,0 days 00:33:00
2482,CUST17,2021-05-16 06:40:28,2021-05-16 06:56:28,BSG_CUST17,unsuccessful reservation,0 days 00:16:00
2483,CUST18,2021-05-16 15:28:51,2021-05-16 15:59:51,BSG_CUST18,successful,0 days 00:31:00
2484,CUST19,2021-05-16 17:51:16,2021-05-16 18:15:16,BSG_CUST19,successful,0 days 00:24:00
2485,CUST16,2021-05-17 13:53:21,2021-05-17 14:28:21,BSG_CUST16,successful,0 days 00:35:00
2486,CUST20,2021-05-16 03:18:33,2021-05-16 03:29:33,BSG_CUST20,unsuccessful reservation,0 days 00:11:00
2487,CUST26,2021-05-17 14:18:05,2021-05-17 14:26:05,BSG_CUST26,unsuccessful reservation,0 days 00:08:00
2488,CUST23,2021-05-18 10:08:14,2021-05-18 10:37:14,BSG_CUST23,unsuccessful reservation,0 days 00:29:00
2489,CUST16,2021-05-17 15:03:16,2021-05-17 15:19:16,BSG_CUST16,successful,0 days 00:16:00
2490,CUST29,2021-05-17 14:44:33,2021-05-17 15:04:33,BSG_CUST29,unsuccessful reservation,0 days 00:20:00
2491,CUST23,2021-05-16 05:32:49,2021-05-16 06:08:49,BSG_CUST23,unsuccessful reservation,0 days 00:36:00
2492,CUST18,2021-05-16 06:29:17,2021-05-16 06:50:17,BSG_CUST18,unsuccessful reservation,0 days 00:21:00
2493,CUST16,2021-05-18 04:26:39,2021-05-18 04:53:39,BSG_CUST16,successful,0 days 00:27:00
2494,CUST24,2021-05-17 18:15:55,2021-05-17 18:36:55,BSG_CUST24,unsuccessful reservation,0 days 00:21:00
2495,CUST23,2021-05-18 00:16:13,2021-05-18 00:52:13,BSG_CUST23,successful,0 days 00:36:00
2496,CUST29,2021-05-15 16:03:01,2021-05-15 16:33:01,BSG_CUST29,unsuccessful reservation,0 days 00:30:00
2497,CUST24,2021-05-17 21:42:18,2021-05-17 21:50:18,BSG_CUST24,unsuccessful reservation,0 days 00:08:00
2498,CUST29,2021-05-16 03:53:05,2021-05-16 04:04:05,BSG_CUST29,successful,0 days 00:11:00
2499,CUST30,2021-05-17 21:16:00,2021-05-17 21:31:00,BSG_CUST30,unsuccessful reservation,0 days 00:15:00
2500,CUST29,2021-05-17 04:50:51,2021-05-17 05:15:51,BSG_CUST29,successful,0 days 00:25:00
2501,CUST34,2021-05-18 15:31:23,2021-05-18 16:07:23,BSG_CUST34,unsuccessful reservation,0 days 00:36:00
2502,CUST16,2021-05-18 04:11:16,2021-05-18 04:46:16,BSG_CUST16,successful,0 days 00:35:00
2503,CUST17,2021-05-16 20:07:38,2021-05-16 20:20:38,BSG_CUST17,successful,0 days 00:13:00
2504,CUST16,2021-05-18 08:07:09,2021-05-18 08:42:09,BSG_CUST16,unsuccessful reservation,0 days 00:35:00
2505,CUST28,2021-05-17 08:50:47,2021-05-17 09:09:47,BSG_CUST28,unsuccessful reservation,0 days 00:19:00
2506,CUST26,2021-05-15 12:35:33,2021-05-15 12:48:33,BSG_CUST26,successful,0 days 00:13:00
2507,CUST20,2021-05-17 21:31:41,2021-05-17 21:53:41,BSG_CUST20,unsuccessful reservation,0 days 00:22:00
2508,CUST33,2021-05-17 19:09:08,2021-05-17 19:30:08,BSG_CUST33,successful,0 days 00:21:00
2509,CUST22,2021-05-17 15:38:59,2021-05-17 16:02:59,BSG_CUST22,unsuccessful reservation,0 days 00:24:00
2510,CUST16,2021-05-17 10:55:53,2021-05-17 11:31:53,BSG_CUST16,unsuccessful reservation,0 days 00:36:00
2511,CUST16,2021-05-16 01:43:41,2021-05-16 02:22:41,BSG_CUST16,unsuccessful reservation,0 days 00:39:00
2512,CUST28,2021-05-15 15:43:01,2021-05-15 16:13:01,BSG_CUST28,successful,0 days 00:30:00
2513,CUST23,2021-05-16 20:55:16,2021-05-16 21:33:16,BSG_CUST23,unsuccessful reservation,0 days 00:38:00
2514,CUST20,2021-05-18 06:21:34,2021-05-18 06:47:34,BSG_CUST20,unsuccessful reservation,0 days 00:26:00
2515,CUST16,2021-05-16 01:48:07,2021-05-16 02:20:07,BSG_CUST16,unsuccessful reservation,0 days 00:32:00
2516,CUST28,2021-05-18 06:52:44,2021-05-18 07:14:44,BSG_CUST28,successful,0 days 00:22:00
2517,CUST19,2021-05-17 12:12:10,2021-05-17 12:49:10,BSG_CUST19,successful,0 days 00:37:00
2518,CUST34,2021-05-15 08:44:05,2021-05-15 09:04:05,BSG_CUST34,successful,0 days 00:20:00
2519,CUST33,2021-05-18 17:39:11,2021-05-18 17:48:11,BSG_CUST33,unsuccessful reservation,0 days 00:09:00
2520,CUST31,2021-05-17 01:13:57,2021-05-17 01:22:57,BSG_CUST31,successful,0 days 00:09:00
2521,CUST32,2021-05-17 01:52:52,2021-05-17 02:02:52,BSG_CUST32,successful,0 days 00:10:00
2522,CUST25,2021-05-18 18:21:58,2021-05-18 18:47:58,BSG_CUST25,successful,0 days 00:26:00
2523,CUST26,2021-05-17 16:34:28,2021-05-17 16:49:28,BSG_CUST26,unsuccessful reservation,0 days 00:15:00
2524,CUST28,2021-05-18 12:16:42,2021-05-18 12:21:42,BSG_CUST28,successful,0 days 00:05:00
2525,CUST23,2021-05-15 12:52:43,2021-05-15 13:15:43,BSG_CUST23,successful,0 days 00:23:00
2526,CUST33,2021-05-16 15:04:51,2021-05-16 15:22:51,BSG_CUST33,unsuccessful reservation,0 days 00:18:00
2527,CUST26,2021-05-17 15:02:59,2021-05-17 15:29:59,BSG_CUST26,unsuccessful reservation,0 days 00:27:00
2528,CUST21,2021-05-16 07:54:49,2021-05-16 08:30:49,BSG_CUST21,unsuccessful reservation,0 days 00:36:00
2529,CUST25,2021-05-15 20:41:05,2021-05-15 21:18:05,BSG_CUST25,unsuccessful reservation,0 days 00:37:00
2530,CUST28,2021-05-18 23:20:35,2021-05-18 23:33:35,BSG_CUST28,successful,0 days 00:13:00
2531,CUST32,2021-05-18 22:00:15,2021-05-18 22:17:15,BSG_CUST32,unsuccessful reservation,0 days 00:17:00
2532,CUST27,2021-05-16 00:11:39,2021-05-16 00:46:39,BSG_CUST27,unsuccessful reservation,0 days 00:35:00
2533,CUST19,2021-05-15 01:45:52,2021-05-15 01:51:52,BSG_CUST19,unsuccessful reservation,0 days 00:06:00
2534,CUST33,2021-05-16 02:51:33,2021-05-16 02:56:33,BSG_CUST33,unsuccessful reservation,0 days 00:05:00
2535,CUST33,2021-05-17 11:45:31,2021-05-17 12:22:31,BSG_CUST33,successful,0 days 00:37:00
2536,CUST16,2021-05-15 12:20:33,2021-05-15 12:32:33,BSG_CUST16,unsuccessful reservation,0 days 00:12:00
2537,CUST21,2021-05-16 01:51:17,2021-05-16 01:58:17,BSG_CUST21,successful,0 days 00:07:00
2538,CUST25,2021-05-15 15:01:34,2021-05-15 15:35:34,BSG_CUST25,successful,0 days 00:34:00
2539,CUST30,2021-05-17 01:16:48,2021-05-17 01:30:48,BSG_CUST30,unsuccessful reservation,0 days 00:14:00
2540,CUST29,2021-05-18 08:33:26,2021-05-18 08:59:26,BSG_CUST29,successful,0 days 00:26:00
2541,CUST28,2021-05-16 12:04:22,2021-05-16 12:35:22,BSG_CUST28,unsuccessful reservation,0 days 00:31:00
2542,CUST24,2021-05-16 13:42:12,2021-05-16 14:11:12,BSG_CUST24,successful,0 days 00:29:00
2543,CUST24,2021-05-17 08:15:53,2021-05-17 08:31:53,BSG_CUST24,successful,0 days 00:16:00
2544,CUST21,2021-05-15 21:26:41,2021-05-15 21:49:41,BSG_CUST21,unsuccessful reservation,0 days 00:23:00
2545,CUST32,2021-05-18 00:27:24,2021-05-18 01:03:24,BSG_CUST32,successful,0 days 00:36:00
2546,CUST27,2021-05-16 18:49:45,2021-05-16 19:17:45,BSG_CUST27,successful,0 days 00:28:00
2547,CUST31,2021-05-18 07:09:57,2021-05-18 07:34:57,BSG_CUST31,unsuccessful reservation,0 days 00:25:00
2548,CUST20,2021-05-17 08:40:00,2021-05-17 09:03:00,BSG_CUST20,unsuccessful reservation,0 days 00:23:00
2549,CUST26,2021-05-18 14:02:57,2021-05-18 14:25:57,BSG_CUST26,unsuccessful reservation,0 days 00:23:00
2550,CUST24,2021-05-18 02:05:21,2021-05-18 02:26:21,BSG_CUST24,unsuccessful reservation,0 days 00:21:00
2551,CUST31,2021-05-16 06:25:44,2021-05-16 06:51:44,BSG_CUST31,successful,0 days 00:26:00
2552,CUST33,2021-05-16 08:39:39,2021-05-16 08:55:39,BSG_CUST33,unsuccessful reservation,0 days 00:16:00
2553,CUST20,2021-05-15 08:06:04,2021-05-15 08:40:04,BSG_CUST20,successful,0 days 00:34:00
2554,CUST29,2021-05-18 23:53:54,2021-05-19 00:03:54,BSG_CUST29,unsuccessful reservation,0 days 00:10:00
2555,CUST31,2021-05-15 00:53:35,2021-05-15 01:29:35,BSG_CUST31,unsuccessful reservation,0 days 00:36:00
2556,CUST27,2021-05-16 08:30:26,2021-05-16 09:04:26,BSG_CUST27,unsuccessful reservation,0 days 00:34:00
2557,CUST22,2021-05-17 13:30:16,2021-05-17 13:38:16,BSG_CUST22,unsuccessful reservation,0 days 00:08:00
2558,CUST20,2021-05-15 10:08:16,2021-05-15 10:15:16,BSG_CUST20,successful,0 days 00:07:00
2559,CUST26,2021-05-16 21:57:43,2021-05-16 22:17:43,BSG_CUST26,unsuccessful reservation,0 days 00:20:00
2560,CUST18,2021-05-15 17:55:38,2021-05-15 18:00:38,BSG_CUST18,successful,0 days 00:05:00
2561,CUST22,2021-05-17 02:59:42,2021-05-17 03:34:42,BSG_CUST22,successful,0 days 00:35:00
2562,CUST23,2021-05-16 16:01:33,2021-05-16 16:35:33,BSG_CUST23,successful,0 days 00:34:00
2563,CUST18,2021-05-17 11:09:14,2021-05-17 11:33:14,BSG_CUST18,unsuccessful reservation,0 days 00:24:00
2564,CUST24,2021-05-16 12:13:53,2021-05-16 12:18:53,BSG_CUST24,unsuccessful reservation,0 days 00:05:00
2565,CUST19,2021-05-18 04:04:18,2021-05-18 04:37:18,BSG_CUST19,unsuccessful reservation,0 days 00:33:00
2566,CUST30,2021-05-18 15:16:42,2021-05-18 15:35:42,BSG_CUST30,successful,0 days 00:19:00
2567,CUST33,2021-05-15 01:41:58,2021-05-15 01:57:58,BSG_CUST33,successful,0 days 00:16:00
2568,CUST22,2021-05-17 18:53:56,2021-05-17 19:28:56,BSG_CUST22,successful,0 days 00:35:00
2569,CUST21,2021-05-15 12:31:16,2021-05-15 12:36:16,BSG_CUST21,unsuccessful reservation,0 days 00:05:00
2570,CUST18,2021-05-18 08:07:09,2021-05-18 08:28:09,BSG_CUST18,successful,0 days 00:21:00
2571,CUST19,2021-05-15 11:14:24,2021-05-15 11:34:24,BSG_CUST19,unsuccessful reservation,0 days 00:20:00
2572,CUST30,2021-05-17 22:18:18,2021-05-17 22:29:18,BSG_CUST30,successful,0 days 00:11:00
2573,CUST29,2021-05-18 10:31:57,2021-05-18 11:10:57,BSG_CUST29,successful,0 days 00:39:00
2574,CUST23,2021-05-18 23:38:27,2021-05-18 23:55:27,BSG_CUST23,unsuccessful reservation,0 days 00:17:00
2575,CUST23,2021-05-16 22:30:54,2021-05-16 22:43:54,BSG_CUST23,successful,0 days 00:13:00
2576,CUST18,2021-05-18 21:50:51,2021-05-18 22:05:51,BSG_CUST18,unsuccessful reservation,0 days 00:15:00
2577,CUST27,2021-05-15 10:14:24,2021-05-15 10:37:24,BSG_CUST27,unsuccessful reservation,0 days 00:23:00
2578,CUST32,2021-05-17 15:28:47,2021-05-17 16:04:47,BSG_CUST32,successful,0 days 00:36:00
2579,CUST24,2021-05-17 20:31:01,2021-05-17 21:07:01,BSG_CUST24,unsuccessful reservation,0 days 00:36:00
2580,CUST25,2021-05-17 21:13:50,2021-05-17 21:30:50,BSG_CUST25,unsuccessful reservation,0 days 00:17:00
2581,CUST20,2021-05-18 23:24:54,2021-05-18 23:57:54,BSG_CUST20,successful,0 days 00:33:00
2582,CUST31,2021-05-15 21:41:22,2021-05-15 21:47:22,BSG_CUST31,successful,0 days 00:06:00
2583,CUST27,2021-05-18 07:54:49,2021-05-18 08:07:49,BSG_CUST27,unsuccessful reservation,0 days 00:13:00
2584,CUST16,2021-05-16 05:28:55,2021-05-16 06:02:55,BSG_CUST16,unsuccessful reservation,0 days 00:34:00
2585,CUST25,2021-05-16 14:16:05,2021-05-16 14:28:05,BSG_CUST25,successful,0 days 00:12:00
2586,CUST28,2021-05-16 07:58:40,2021-05-16 08:29:40,BSG_CUST28,unsuccessful reservation,0 days 00:31:00
2587,CUST28,2021-05-15 05:08:11,2021-05-15 05:19:11,BSG_CUST28,unsuccessful reservation,0 days 00:11:00
2588,CUST29,2021-05-15 03:16:21,2021-05-15 03:43:21,BSG_CUST29,unsuccessful reservation,0 days 00:27:00
2589,CUST33,2021-05-17 03:49:24,2021-05-17 04:19:24,BSG_CUST33,successful,0 days 00:30:00
2590,CUST22,2021-05-15 05:49:23,2021-05-15 06:23:23,BSG_CUST22,unsuccessful reservation,0 days 00:34:00
2591,CUST23,2021-05-18 02:32:52,2021-05-18 03:00:52,BSG_CUST23,successful,0 days 00:28:00
2592,CUST22,2021-05-15 19:40:51,2021-05-15 20:05:51,BSG_CUST22,unsuccessful reservation,0 days 00:25:00
2593,CUST23,2021-05-17 20:39:18,2021-05-17 21:08:18,BSG_CUST23,successful,0 days 00:29:00
2594,CUST32,2021-05-18 03:12:16,2021-05-18 03:30:16,BSG_CUST32,unsuccessful reservation,0 days 00:18:00
2595,CUST17,2021-05-17 16:06:50,2021-05-17 16:33:50,BSG_CUST17,successful,0 days 00:27:00
2596,CUST31,2021-05-18 01:21:15,2021-05-18 01:30:15,BSG_CUST31,unsuccessful reservation,0 days 00:09:00
2597,CUST29,2021-05-18 12:18:10,2021-05-18 12:55:10,BSG_CUST29,unsuccessful reservation,0 days 00:37:00
2598,CUST16,2021-05-17 04:14:55,2021-05-17 04:45:55,BSG_CUST16,successful,0 days 00:31:00
2599,CUST32,2021-05-17 22:48:09,2021-05-17 23:02:09,BSG_CUST32,successful,0 days 00:14:00
2600,CUST34,2021-05-16 10:53:23,2021-05-16 11:16:23,BSG_CUST34,successful,0 days 00:23:00
2601,CUST22,2021-05-18 00:46:47,2021-05-18 01:22:47,BSG_CUST22,unsuccessful reservation,0 days 00:36:00
2602,CUST24,2021-05-16 09:07:14,2021-05-16 09:33:14,BSG_CUST24,successful,0 days 00:26:00
2603,CUST25,2021-05-18 07:06:52,2021-05-18 07:21:52,BSG_CUST25,successful,0 days 00:15:00
2604,CUST27,2021-05-18 19:35:01,2021-05-18 19:44:01,BSG_CUST27,successful,0 days 00:09:00
2605,CUST16,2021-05-15 21:03:38,2021-05-15 21:13:38,BSG_CUST16,successful,0 days 00:10:00
2606,CUST30,2021-05-16 19:30:45,2021-05-16 19:59:45,BSG_CUST30,successful,0 days 00:29:00
